id	title_en	keywords_en	authors	date	langue	translated
23603	Cities in Worldwide Air and Sea Flows: A multiple networks analysis	World cities system,Transport network,Air,Sea,Hierarchy,Gateway,réseau de transport,aérien,maritime,Gateway,hiérarchie,Système mondial des villes	Ducruet César,Ietri Daniele,Rozenblat Céline	2011-03-31	en	1
23625	Serigne Mansour Tall, 2009, <em>Investir dans la ville africaine - Les émigrés et l'habitat à Dakar</em>, Paris, Karthala, 286 p.		Choplin Armelle	2011-04-29	fr	0
23628	The Price of Freedom		Pumain Denise	2011-05-02	en	1
23733	Between heritage, tourism and agriculture: difficulty of a choice of management in a multifunctional space. Application to chinampas Xochimilco (Mexico).	management; multifunctionality; heritage; tourism; agriculture; Mexico City	Clauzel Céline	2011-05-27	fr	1
23630	Le prix de la liberté		Pumain Denise	2011-05-02	fr	0
23633	Pinson G., 2009, <em>Gouverner la ville par projet, urbanisme et gouvernance des villes européennes</em>, Presses de Science Po, Paris, 418 p.		Verdol Maïté	2011-05-04	fr	0
23634	Urban spatial structure, daily mobility and energy consumption: a study of 34 European cities	daily mobility,polycentricism,urban morphology,urban structure,urban sustainability	Le Néchet Florent	2011-05-18	fr	1
23637	Coastal wetlands aside from “the lure of the sea”? Their image in French painting and society since the XVIIIth century	geography,French painting,coastal zone,wetlands,perception	Goeldner-Gianella Lydie,Feiss-Jehel Corinne,Decroix Geneviève	2011-05-20	fr	1
23646	A study of the emergence of kinematic waves in targeted state car-following models of traffic	traffic,car-following model,linear stability analysis,emergence of kinematic waves,collective phenomenon	Tordeux Antoine,Lassarre Sylvain,Roussignol Michel	2011-05-23	en	1
23659	A study of the emergence of kinematic waves in targeted state car-following models of traffic	traffic,car-following model,linear stability analysis,emergence of kinematic waves,collective phenomenon	Tordeux Antoine,Lassarre Sylvain,Roussignol Michel	2011-05-23	en	1
23660	A study of the emergence of kinematic waves in targeted state car-following models of traffic	traffic,car-following model,linear stability analysis,emergence of kinematic waves,collective phenomenon	Tordeux Antoine,Lassarre Sylvain,Roussignol Michel	2011-05-23	en	1
23661	Spatial indicators for Ferlo’s pastoral transhumance	Ferlo,indicateurs,indicators,mobilité,mobility,pastoralism,pastoralisme,Sahel,Sénégal,transhumance	Leclerc Grégoire,Sy Oumar	2011-05-23	fr	1
23669	A Geography of Family in Southern Europe	epistemology,family,Greece,Italy,population geography,Portugal,social geography,southern europe,Spain,urban geography	Pfirsch Thomas	2011-05-25	fr	1
23707	New borders in Central Asia: the restructuring of states, nations and regions	border formation,borders,enclavement,Ferghana,Ferghana.,frontières,horogénèse,indépendance,independence,Kazakhstan,Kirghizstan,Kyrgyzstan,land-lockness,mobilités,mobility,networks,Ouzbékistan,post-Soviet transition,réseaux,Tadjikistan,Tajikistan,territorial transition,transformation post-soviétique,transition territoriale,Turkménistan,Turkmenistan,Uzbekistan	Thorez Julien	2011-05-25	fr	1
23782	Methods for mapping regional trends of HIV prevalence from Demographic and Health Surveys (DHS)	demographic and health surveys,developing countries,HIV,interpolation,kernel interpolation,methodology,regional trends	Larmarange Joseph,Vallo Roselyne,Yaro Seydou,Msellati Philippe,Méda Nicolas	2011-06-16	fr	1
24607	The tsunami in South-East Asia – a retrospective analysis of the management of an apocalyptic natural disaster	tsunami,natural risk,hazard,vulnerability,risk management,warning system,land use planning,education,south-east Asia	Ozer Pierre,Verdier Angéla,Longueville Florence de	2011-10-28	en	1
23763	Xynthia: lessons of a disaster	Xynthia,disaster,marine submersion,vulnerability,disaster remembrance,risk management	Chauveau Etienne,Chadenas Céline,Comentale Bruno,Pottier Patrick,Blanlœil Amandine,Feuillet Thierry,Mercier Denis,Pourinet Laurent,Rollo Nicolas,Tillier Ion,Trouillet Brice	2011-06-09	fr	1
23737	The thermal rehabilitation of the old buildings of Paris: how to conciliate protection of urban heritage and energetic performance?	urban heritage,energies,sustainable urban development,thermal rehabilitation,Paris	Ter Minassian Hovig	2011-05-30	fr	1
23745	The spatial dynamics of gentrification in Paris: a synthesis map	gentrification,spatial social divisions,spatial dynamics,pioneer frontier,cartography,working-class neighbourhoods,Paris	Clerval Anne,Verdier Angéla	2011-10-21	en	1
23751	Polar Shipping Seaways? An analysis of strategies from shipping firms in the Arctic	sea shipping and transportation,Arctic,Arctic routes,shipping,Northwest Passage,Northeast Passage,Northern Sea Route	Lasserre Frédéric	2011-05-31	fr	1
23808	Economic and Cultural Complexes of China	China,cluster,human geography,regionalization,methodology in geography	Krechetova Varvara	2011-06-23		0
23818	Slave work’s Geography in Brazil	labour force,slavery,cartography,Brazil	Théry Hervé,Mello Théry Neli Aparecida de,Girardi Eduardo,Hato Julio	2011-06-23	fr	1
26511	Territories and contracts for the Environment. The Lalangina region, on the western slope of the Ambositra Vondrozo forest corridor, Madagascar	Madagascar,forest corridor,environmental policy,payment for ecological services,provisions,territory,biodiversity,forest,local community,poverty	Rakoto Ramiarantsoa Hervé,Blanc-Pamard Chantal,Andriantseheno Dolys,Ramamonjy Haingo	2014-11-05	fr	1
23817	Marrakech, un mois plus tard, 10 ans après		Debarbieux Bernard	2011-06-23	fr	0
23825	An Evaluation of Road Network Patterns Based on the Criteria for Fire-Fighting	network analysis,road network,fire fighting	Usui Hiroyuki,Asami Yasushi	2011-06-29	en	1
23832	Land market and social space in Muscat, Oman	fragmentation,development,land estate,values,polarization,aggregation	Mokhtar Belgacem	2011-07-01	fr	1
23840	Living spaces and mobility practices of students in the East of Paris: dealing with proximities and dependence	centrality,dependence,living spaces,mobility,Paris,proximity,student	Choplin Armelle,Delage Matthieu	2011-07-01	fr	1
24071	Masboungi A. (dir.), 2010, Bien habiter la ville, Editions du Moniteur, Coll. Projet urbain, 175 p.		Boutouyrie Eric	2011-10-13	fr	0
24072	Johnston		Blidon Marianne	2011-10-13	fr	1
24168	Oriental Women and Commercial Photographers. The Construction of an Imaginary in the Photographic Production of the 1860’s through the 1880’s	eroticism,gender,imaginary,Orient,photography,women	Gauthier Lionel	2011-10-13	fr	1
24179	The extension of Hanoi’s administrative limits: Territorial restructuring in tension	Hanoi,land politics,real estate activities,territorial planning,Vietnam	Labbé Danielle,Musil Clément	2011-10-14	fr	1
24187	Malaria prevention in Gabon during colonization	colonization,Gabon,malaria,prevention	Ndonghan Iyangui Nadine N.,Clanet Jean-Charles,Kombila Maryvonne	2011-09-21	fr	1
24195	Malaria prevention in Gabon during colonization	colonization,Gabon,malaria,prevention	Ndonghan Iyangui Nadine N.,Clanet Jean-Charles,Kombila Maryvonne	2011-09-21	fr	1
24196	Malaria prevention in Gabon during colonization	colonization,Gabon,malaria,prevention	Ndonghan Iyangui Nadine N.,Clanet Jean-Charles,Kombila Maryvonne	2011-10-15	fr	1
24197	Measuring Urban Segregation : an Economic Contribution	economics,Île-de-France,segregation,spatial justice	Tovar Élisabeth	2011-10-16		1
24203	Professorial patronage and the formation of French geographical knowledge. A bio-bibliographical exploration of one hundred non-metropolitan regional monographs, 1893-1969	academic geography,doctorate,monograph,non-metropolitan,patronage,thesis	Clout Hugh	2011-10-17		1
24720	Space-time evolution of a flexible service of transport simulated in multi-agent system. Methodological issues and perspectives	flexible transport,simulation,multi-agent system,form,space-time analyze	Lammoglia Adrien	2011-10-23	fr	1
24701	Spatial inequalities of air quality in greater Sfax and surroundings: the case of temperature, breeze, CO and SO2	urban expansion,environmental inequality,air quality,Sfax	Dahech Salem,Daoud Abdelkarim,Beltrando Gérard	2011-10-25	fr	1
24710	The general public producer of geographic content and knowledge with Web 2.0	Web-mapping,GIS,Volunteered Geographic information,Citizen science,Web 2.0	Mericskay Boris,Roche Stéphane	2011-10-20		1
24727	“Neue Kulturgeographie” - Debates and outlook in the German-speaking new cultural geography	epistemology,social theory,constructivism,cultural geography,social geography,Germany	Germes Mélina,Glasze Georg,Weber Florian	2011-10-24	fr	1
24751	Urban renewal and flood risk: the masterplan “Seine Ardoines”	urban planning,urban renewal,masterplan,“guide plan”,natural risk,flood,Greater Paris	Brun Alexandre,Adisson Félix	2011-10-29	fr	1
24792	The North of Chile: an energy island in a mining desert	energy,spatial organization,energy networks,macro-regional integration,Chile	Carrizo Silvina Cecilia,Velut Sébastien,Hevia Jimena	2011-11-22	Résum	1
24796	L’accès aux soins des migrants en France et la « culture de l’initiative locale ». Une analyse des contextes locaux à l’épreuve des orientations nationales	health,immigration,local politic,public policies	Hoyez Anne-Cécile	2011-11-21	fr	0
24765	Process of metropolization in post-soviet border space: the example of Rostov-on-Don	border,metropolization,Russia,Rostov-on-Don,system of cities	Cottineau Clémentine	2011-11-14	fr	1
24798	Toward a better appraisal of urbanization in India	India,metropolitanization,settlement,urban-rural divide,urbanization	Denis Eric,Marius-Gnanou Kamala	2011-11-28	en	1
24827	Low flows: hydrological aspects, statistical definition and regulatory framework	anthropogenic influence,drought,low flow frequency,low flow indices,regulatory framework,thresholds,water resources	Lang Delus Claire	2011-11-30	fr	1
24810	Forms and issues of the spatial integration of a university in a medium-sized town. The case of the scientist research of the Pau University	local development,economic transfer,Pau,university	Moreau Myrtille,Tesson Frédéric	2011-11-29	fr	1
24841	The map and the territory: putting the ecological network to the test	ecological network,ordinary biodiversity,model,mapping approach,social and technical processes	Vimal Ruppert,Mathevet Raphaël	2011-12-01	fr	1
24851	Construction d’une généalogie des territoires pour la représentation du changement	zoning,identity,genealogy,event,matching	Plumejeaud Christine,Rebah Maher Ben,Gensel Jérôme,Villanova-Oliver Marlène	2011-12-02		0
24862	Urban greenway, a link Nature – Urban between geography and ecology	greenway,ecology,geography,nature,urban	Arrif Teddy,Blanc Nathalie,Clergeau Philippe	2011-12-08	fr	1
24870	Lortic B., Couret D. (collab.), 2011, <em>Manuel de cartographie rapide : de l’échelle de la région à celle du mobilier urbain</em>, Marseille, IRD, 97 p.		Boulier Joël	2011-12-15	fr	0
24872	The spatial influence of Tunisian cities via the diffusion of innovative multi-site companies	Tunisia,spatial diffusion,urban hierarchy,proximity,influence,spatial dynamics,urban system,company networks	Belhedi Amor	2011-12-16	en	1
24878	Christaller, still alive!		Banos Arnaud,Moreno Diego,Pivano Cyril,Taillandier Patrick	2011-12-19	en	1
24877	Christaller, toujours vivant !		Banos Arnaud,Moreno Diego,Pivano Cyril,Taillandier Patrick	2011-12-19	fr	0
24879	Un développement urbain durable politisé ou une politique de développement urbain durable ?		Boukarta Soufiane	2011-12-20	fr	0
24881	Strategies of environmental knowledge production facing land use change	environmental knowledge,environmental planning,environmental conflict,spatial database,open data,silviculture,Rio Grande do Sul,Brazil,campos,grasslands,zoning plan	Gautreau Pierre,Vélez Eduardo	2011-12-21	en	1
24935	Landform studies or geomorphology? An attempt to define an interdisciplinary domain between the geosciences and the social sciences	Earth sciences,Environment,Geography,Geology,Geomorphology,Geosciences,hazards,History,Landscape,Land use planning,Social sciences	Giusti Christian	2012-01-29	fr	1
24952	Ghorra-Gobin C., Musset A. (dir.), 2010, "La ville dans les Amériques : un regard de part et d'autre de la frontière", Cahier des Amériques Latines, n°59, IHEAL éditions, 226 p.		Wastable Marielle	2012-01-11	fr	0
24955	Reclus E., 2011, Projet de globe au 100.000e, Paris, Éditions B2, 96 p. (Première édition : 1895). Introduction de Nikola Jankovic		Ferretti Federico	2012-01-17	fr	0
24958	Hexagons without center, centers without hexagon. German speaking geographers and Christallerian system, 1933-2010	history of geography,German speaking geographers,Walter Christaller,hexagons	Radeff Anne	2012-01-28		1
24966	Urban spatial structure, daily mobility and energy consumption: a study of 34 European cities	daily mobility,polycentricity,urban morphology,urban structure,urban sustainability	Le Néchet Florent	2012-01-23	en	1
25009	Caractérisation des tissus urbains à partir de l’analyse structurelle des réseaux viaires	street network,structural analysis (morphology),graph theory,urban fabric	Hamaina Rachid,Leduc Thomas,Moreau Guillaume	2012-01-25	fr	0
25077	Coastal flooding hazard mapping and PPR flood prone zones: food for thought from the analysis of the commune of Guissény (Finistère, France)	coastal flooding,risk,stakes,flood prone zone	Cariolet Jean-Marie,Suanez Serge,Meur-Férec Catherine,Postec Annaïg	2012-02-02	fr	1
25074	Débat entre Yves Guermond et Henri Reymond à propos de l'article « T-Sphère » et médiance espace/étendue. L’antagoniste contradictoire et le concept de géoanthroposystème		Guermond Yves,Reymond Henry	2011-02-10	fr	0
25076	Débat entre Denise Pumain et Henri Reymond à propos de l'article « T-Sphère » et médiance espace/étendue. L’antagoniste contradictoire et le concept de géoanthroposystème		Pumain Denise,Reymond Henry	2011-02-10	fr	0
25044	Variations of the representations and perceptions of ordinary sonic public spaces depending on urban forms	urban form,spatial perception,soundscape,representations,mind map,urban density	Marry Solène,Arantes Laëtitia	2012-01-27	fr	1
25032	Cold environments and respiratory consultations in the public health sector in Sfax (Tunisia)	cold environments,pulmonary consultation,meteosensibility,Sfax	Jarraya Mounir	2012-01-30	fr	1
25086	Geogovernance: an innovative concept?	governance,geogovernance,spatial analysis,participative tools,co-decision,co-constructed projects of planning	Vincent Michelle Masson,Dubus Nathalie,Bley Daniel,Voiron Christine,Helle Cécile,Cheylan Jean-Paul,Douart Pierre,Douguedroit Annick,Ferrier Jean-Paul,Jacob Frédérique,Lampin Corinne,Maignant Gilles,Piot Jean-Yves	2012-02-03	fr	1
25107	Defining Commercial Centres in the core of Metropolitan Cities: the case of Inner Paris	centre,map,method,Paris,retail	Fleury Antoine,Mathian Hélène,Saint-Julien Thérèse	2012-02-04	fr	1
25110	Modélisations multi-scalaires des dynamiques urbaines dans la longue durée : l’exemple du quartier abbatial de Vendôme (41)	Spatio-temporal modeling,multi-temporality,long time,urban fabric,multi-scalar	Simon Gaël	2012-02-06		0
25120	Le Goix R., avec Suss C. (cartographe), 2009, Atlas de New York, Paris, Autrement, collection Atlas/Mégalopoles, 88 p.		Ciesielski Henry,Hibert Arthur	2012-02-03	fr	0
25123	Spatial modeling of summer mountain grazing lands in the long term. The ethnoarchaeology of pastoral sites in the Ossau valley (Pyrenees, France)		Le Couédic Mélanie	2012-02-09	fr	1
25131	Supplements to the primary school geography curricula: wouldn't it be better never than late?	geography teaching,primary school geography,school curricula,scales,France	Leroux Xavier	2012-02-08	fr	1
25141	Convergence or divergence? Changing gender differences in commuting in two Swedish urban regions	commuting,gender,labour market,mobility	Solá Ana Gil,Vilhelmson Bertil	2012-02-14	en	1
25157	Simulation of the urban sprawl of Dijon in 2030: systemic approach of the gravitation’s dynamic city-transportation	gravitation,population density,urban dynamics,traffic theory,speed	Enault Cyril	2012-02-15	fr	1
25187	Using textual analysis of travel guidebooks to measure touristic attractiveness at the local level: a methodological approach	tourism,localized attractiveness,textual analysis,statistical indicator,methodology,travel guidebooks	Ollivier Guillaume,Geniaux Ghislain,Napoléone Claude,Paoli Jean-Christophe	2012-03-01	fr	1
25200	Du lieu vu au milieu vécu		Thévoz Samuel	2012-03-02	fr	0
25209	Politique de sécurité et villages-frontière entre États-Unis et Québec	border,Canada,United States,security,artificial border,scale	Lasserre Frédéric,Forest Patrick,Arapi Enkeleda	2012-03-03	fr	0
25226	The control of the populations of tall ongulated within protected natural spaces: a territorial issue for men or for animals?	mountain,national park,ongulated,pastoralism,regulation,wolf	Poinsot Yves,Saldaqui François	2012-03-31		1
25233	Formalization of the chronological reasoning and its uncertainty in field archaeology	chronology,stratigraphy,Harris matrix,uncertainty	Desachy Bruno	2012-04-01		1
25242	Guelton S., Navarre F., Rousseau M.-P., 2011, L’économie de l’aménagement. Une réflexion théorique au service des praticiens, Saint-Cloud, Éditions SOTECA, 252 p.		Dupuy Gabriel	2012-03-28	fr	0
25248	Modeling a political choice. The case of neighborhood clustering and local democracy in Paris area.		Humain-Lamoure Anne-Lise	2012-04-09		1
25264	Is the end of the West African bush? Multi-scale analysis of landscape dynamics in Western of Burkina Faso since 1952	Landscape,spatial analysis,conservation,agriculture,West Africa	Caillault Sébastien,Ballouche Aziz,Delahaye Daniel	2012-04-10		1
25271	Towards a visualization of the cartographic image complexity	cartography,map,complexity,readability,visualization,compression,saliency,software	Jégou Laurent,Deblonde Jean-Philippe	2012-04-11		1
25282	Halbert L., 2010 L’avantage métropolitain, Paris, PUF, 144 p.		Dupuy Gabriel	2012-04-11	fr	0
25285	Is Lyme borreliosis an emerging health risk in the forests of Ile-de-France?	emergence,health risk,forest of Sénart,suburban,Lyme borreliosis,vulnerability,France	Méha Christelle,Godard Vincent,Moulin Bernard,Haddad Hedi	2012-04-20		1
25297	Natural hazard mapping across the world. A comparative study between a social approach and an economic approach to vulnerability		André Gilles	2012-04-24	en	1
25299	Oak or reed: how to manage flood risk in France?	Depolderization,flood storage area,protection dykes,resilience,resistance,risk prevention plan,river and maritime flood risk	Rode Sylvain	2012-04-25		1
25310	The influence of stakeholders in large urban projects. The cases of the Quartier des spectacles de Montréal and Lyon Confluence	Canada,Citizen participation,France,governance,large urban project,North America,process,project management,stakeholders,Urban planning	Viel Laurent,Lizarralde Gonzalo,Maherzi Fella Amina,Thomas-Maret Isabelle	2012-04-26	fr	1
25332	Individual life spaces: from geography to an empirical application in demography	life space,demography,spatial mobility,quantitative analysis	Robette Nicolas	2012-04-27	fr	1
25351	A cellular automaton for testing proximity effects on urban sprawl: the Raumulus model	cellular automaton,urban growth,proximity,city	Moreno Diego,Badariotti Dominique,Banos Arnaud	2012-05-15		1
25353	A cellular automaton for testing proximity effects on urban sprawl: the Raumulus model	cellular automaton,urban growth,proximity,city	Moreno Diego,Badariotti Dominique,Banos Arnaud	2012-05-15		1
25354	Spatial analysis of landscape structures in “bocage” agricultural context	spatial analysis,Landscape dynamic,land cover,remote sensing,geomatics	Vannier Clémence	2012-05-17		1
25357	“Representing the city”: Urban identities in Twin Cities’ rap music	rap music,music,city,representation,place,United States	Guillard Séverin	2012-05-23	fr	1
25363	The presidential elections of 2012: Of five-year term in the manufacturing of pentapolaire France	presidential election,France,cantons,electoral geography	Colange Céline,Fourquet Jérome,Bussi Michel	2012-05-23	fr	1
25372	Japan, an object of study and teaching in Senegal	education,representation,mimicry,identity,otherness	Timera Mamadou Bouna	2012-06-01	fr	1
25418	French Geographers’ Films: A Framework.	film,audiovisual,history of geography,methodology,geographical knowledge	Simoes Luisa	2012-07-17		1
25423	Spatial Strategic Foresight and Probabilistic Causal Modelling	spatial strategic foresight,probabilistic causal modelling,Bayesian networks,decision graphs,scenario building,French riviera metropolitan area	Fusco Giovanni	2012-07-20	fr	1
25448	Identifying the key factors of a system of indicators of sustainable development: the experience of the DURAMAZ project in the	sustainable development,indicators,Brazilian Amazon	Marchand Guillaume,Tourneau François-Michel Le	2012-07-21	fr	1
25385	Les hommes qui voulaient être rois II. Sociologie des États privés	government,Internet,micronation,private State,representations,sovereignty,State	Lasserre Frédéric	2012-07-12	fr	0
26070	Frankhauser P., Ansel D. (dir.), 2012, La décision d’habiter ici ou ailleurs, Paris, Economica-Anthropos, Collection Villes, 383 p.		Dupuy Gabriel	2013-11-22	fr	0
25408	e-Citizens in Senegal: Issues and Scenarios	e-Citizens,information and communication technologies,information society,information system,local authorities,Senegal	Sylla Ibrahima	2012-07-12	fr	1
25451	Etablishment and development of fluvial islands in the middle Loire River, from the 19th century up to now	Loire River,fluvial islands,space-time analysis,environmental change,erosion/sedimentation,fluvial geomorphology,hydrosystem	Grivel Stéphane,Gautier Emmanuèle	2012-07-24	fr	1
25478	Alexander von Humboldt and planet earth’s green mantle	Humboldt,vegetation,history of geographical science,landscape,plant geography	Buttimer Anne	2012-08-03	en	1
25486	Figures et Unité de l’idée de montagne chez Alexandre von Humboldt		Debarbieux Bernard	2012-08-21	fr	0
25488	The various figures of Mountains in Humboldt’s Science and Rhetoric1		Debarbieux Bernard	2012-08-21		0
25490	Croissance urbaine et dynamiques socio-spatiales des territoires ouvriers à Phnom Penh	Cambodia,Phnom Penh,clothing industry,territories,social groups,rural-urban linkages,spatial practices,habitat	Fauveaud Gabriel	2012-08-23	fr	0
25501	Zaccaï E., 2011, 25 ans de développement durable, et après ?, Paris, PUF, 240 p.		Sébastien Léa	2012-08-22	fr	0
25538	Perceptions, Local Reorganizations and Strategies of Actors Following to the Implementation of an European Agricultural Policy. Study of the French rural development program in Thymerais, Monts de Lacaune, Pays de Langres, Mené, Coteaux du lyonnais, southern Ardèche	actor,territory,rural development,European subsidies of common agricultural policy	Tchékémian Anthony,Suchet André	2011-03-31	fr	1
25514	A Web 3.0-driven Collaborative Multicriteria Spatial Decision Support System	GIS,MC-SDSS,MCDA,ontology,Semantic Web,Web 2.0,Web 3.0	Jelokhani-Niaraki Mohammadreza,Malczewski Jacek	2012-09-13	en	1
25554	What Resilience Is Not: Uses and Abuses	resilience,hazards,vulnerability,ideological assumptions,methodological pitfalls	Reghezza-Zitt Magali,Rufat Samuel,Djament-Tran Géraldine,Le Blanc Antoine,Lhomme Serge	2012-10-18	en	1
26376	Cutting French space into regions. The regionalist imaginary confronted to territory	divisions,perimeters,regionalisms,regionalisation,geographical representations	Brennetot Arnaud,Ruffray Sophie de	2014-07-23	fr	1
25561	Video games and urban simulation: new tools or new tricks?	video games,modelling,simulation,models,representation,self-organisation,emergence,urban studies	Rufat Samuel,Minassian Hovig Ter	2012-10-19	en	1
25569	A geopolitics of peace		Pumain Denise	2012-10-12	en	1
25570	Une géopolitique de la paix		Pumain Denise	2012-10-12	fr	0
25571	The spatio-temporal perception of car accessibility to urban services: Measures for Quebec city, 1993-2004	Accessibility,Quebec,real estate market,space-time analysis,statistical modelling,urban dynamics	Dubé Jean,Voisin Marion,Thériault Marius,Rosiers François Des	2012-11-26	fr	1
25581	Living in the vicinity of nuclear power stations : a specific perception and acceptance of related risks ?	technological risk,social geography,Residential localisation	Ronde Patrick,Hussler Caroline	2012-12-03	fr	1
25586	Koukoutsaki-Monnier A. (dir.), 2011, Représentations du transfrontalier, Nancy, Presses Universitaires de Nancy, Série actes, 299 p.		Lamenie Brice	2012-11-22		0
25588	Transformation of the mosaics of forest-savannas by agroforestry practices in sub-Saharan Africa (Guinea, Cameroon)	Agro-forestry system,spatio-temporal dynamics,mosaic forest-savannah,coffee,cocoa,food crops,innovation,Guinea,Cameroon	Camara Aboubacar Ahmadou,Dugué Patrick,Foresta Hubert de	2012-12-06	fr	1
25600	The assessment, a necessary tool for urban sustainable planning? The conditions of tool relevance: reflexivity based on the Parisian experiment for the geographer and the town planner	assessment,evaluation,ecohouses,indicators of sustainable development,sustainable urban planning,sustainable urban neighborhood,Paris	Jégou Anne,About de Chastenet Cédissia,Augiseau Vincent,Guyot Cécile,Judéaux Cécile,Monaco François-Xavier,Pech Pierre	2012-12-04	fr	1
25615	Transformation of Mexican Agrarian Landscapes. Cane sugar and blackberries cultivation in Los Reyes Valley, Michoacán	liberalization,landscape,sugar cane,export crops	Thiébaut Virginie	2012-12-05	fr	1
25658	Haesbaert R., Nunes Pereira S., Ribeiro G. (dir.), 2012, Vidal, Vidais: textos de Geografia Humana, Regional e Política, Rio de Janeiro, Bertrand Brasil, 464 p.		Lira Larissa Alves de,Ferretti Federico	2012-12-13	fr	0
25660	Mauritius, small but ambitious country	Development,Emergence,Global business,industrialization,Maurice,ICT	Jauze Jean-Michel	2012-12-21	fr	1
25671	Dynamics of the Saloum estuary mangrove (Senegal) from 1972 to 2010	climate change,Saloum estuary,spatial dynamics,remote Sensing	Balla Dieye EL Hadji,Tahirou Diaw Amadou,Sané Tidiane,Ndour Ngor	2013-01-09	fr	1
25684	Dire l’Europe à travers le monde	Europe and European Union,representations,textual statistic	Brennetot Arnaud,Emsellem Karine,Guérin-Pace France,Garnier Bénédicte	2013-01-24	fr	0
25703	La géographie de la croissance d’emploi en France à l’aune de processus Nord-Américains : vers une théorisation du contexte	Territorial development,growth models,economic geography,theory	Shearmur Richard,Terral Laurent,Polèse Mario	2013-01-26	fr	0
25731	Manzo G., 2010, La spirale des inégalités. Choix scolaires en France et en Italie au XXe siècle, Paris, PUPS, 335 p.		Boularan Zoé	2013-02-15	fr	0
25732	The agricultural development in the Algerian Sahara: Myths, outcomes and impacts in the Touat-Gourara-Tidikelt area	agricultural development,water,entrepreneurship,Algerian Sahara,Touat,Gourara,Tidikelt	Otmane Tayeb,Kouzmine Yaël	2013-02-19	fr	1
25750	Economics of transportation: a parallel reading of its tools and concepts	Economics of transportation,Daily mobility,Transportation forecasting,Transport policy	Commenges Hadrien	2013-02-20	fr	1
25760	Reconstituting family transitions of Sahelian western Niger 1950-2000: an agent-based modelling approach in a low data context	Sahel,Niger,family organisations,Agent-based modelling,rural society,socio-environmental dynamics	Saqalli Mehdi,Bielders Charles L.,Defourny Pierre,Gérard Bruno	2013-02-21	en	1
25773	Analysis of the spatial dynamics of the port of Dakar from 1900 to 2009: multi-scalar issues and developments	Dakar harbor,spatial analysis,maritime traffic,scale,zoning,harbor domain,terminals,crowding,peanut,coal,phosphates,fishing,oil,containers	Ba Diaba,Diaw Amadou Tahirou,Leclerc Grégoire,Mering Catherine	2013-02-22	fr	1
25805	Post-disaster urban adaptation: New Orleans’ settlement adjustments	natural hazards,adaptation,shrinking cities,urban sprawl	Zaninetti Jean-Marc	2013-03-26	fr	1
25810	Michaud Y., 2012, Ibiza mon amour – Enquête sur l’industrialisation du plaisir, Paris, NiL éditions, 352 p.		Jayet Cyril	2013-03-11	fr	0
25814	Bourillon F. (dir.), 2012, Changer les noms de rues de Paris. La Commission Merruau - 1862, Rennes, Presses Universitaires de Rennes, Mémoire commune & Paris, Comité d’Histoire de la Ville de Paris, 345 p.		Giraut Frédéric	2013-03-13	fr	0
25815	Prieur C., Dupont L. (dir.), 2012, "Les espaces des masculinités", Géographie et cultures, No.83, 149 p.		Farges Patrick	2013-03-26	fr	0
25817	The Mining Industry and Urban Development in the North: The Case of Fermont in Quebec	Resilience,Fermont,Mining Industry,Northern Settlement,Urban Planning,North,Quebec	Simard Martin,Brisson Carl	2013-04-08	fr	1
25843	Mapping Indigenous territorialities in the Bolivian Andes : political and methodological issues	indigenous peoples,territory,State,mapping,decolonization,development aid,geopolitics,Bolivia,Andes,ayllu,Tierra Comunitaria de Origen (TCO)	Hirt Irène,Lerch Louca	2013-04-10	fr	1
25907	The City in Earth: Construction Site as Heritage in Mali	West Africa,urban heritage,appropriation,ontology	Laureau Vincent	2013-04-18	fr	1
25860	Changes in the spatial distribution of the elderly in eight Canadian metropolises from 1981 to 2006 : a decreasing segregation	seniors,spatial distribution,ageing,Canada,metropolises,residential segregation,indices	Séguin Anne-Marie,Apparicio Philippe,Negron Paula	2013-04-11	fr	1
25870	American City in French school geography, 1905-2004	American cities,school geography,representations,tentacular city,modernity,Chicago,New York,Los Angeles,Megalopolis	Wastable Marielle	2013-04-12	fr	1
25881	La coopération transfrontalière un levier potentiel des réconciliations interethniques en ex-Yougoslavie ? Une approche critique.	Enlargement of the European Union,Cross-border cooperation,Interethnic reconciliations,Former Yugoslavia	Blondel Cyril	2013-04-13	fr	0
25892	Urban growth and accessibility: interest and limits of density approach for a LUTI model perspective	Bussière model,accessibility,density,urban growth,LUTI model	Bonnel Patrick,Bouzouina Louafi,Monchambert Guillaume	2013-04-15	fr	1
25900	Agent-based Modelography of the simulation of society - environment interactions and the emergence of cities	agent-based modeling,environment and society interaction,emergence of cities	Schmitt Clara,Pumain Denise	2013-04-16	fr	1
25910	“Essential landscape”: Aimé Césaire's imaginary herbarium	Césaire,imaginaire,landscape,nature,Martinique,botany,herbarium	Constans Michèle	2013-05-02	fr	1
25954	The ternary logic of Stephane Lupasco and the biocultural geocartographic reasoning of Homo geographicus: the contribution of the concept of transdisciplinary coupling to the study of morphological aggregation of urban agglomerations.	Allometry,Aggregation,Coupling,Ecological Footprint,Energy,Geocartography,Antagonistic Ternary Logic,Lotka-Volterra Model,Memory,System of Cities,Transdisciplinarity	Reymond Henri,Cauvin Colette	2013-06-28	fr	1
