"x";"y";"moran";"distance";"entropy";"slope";"rsquaredslope";"pop";"max"
"6809";4401;7601;0.104293897880926;0.207352774377995;0.799033569405766;-1.11252225318121;0.940193278717504;44036.21;146.36
"6810";4501;7601;0.0999593728402274;0.18178718361651;0.796278396735202;-1.12810556505877;0.944461350607816;43536.24;146.36
"6811";4601;7601;0.0360121230236651;0.690436561488816;0.852852942534575;-0.784505066181309;0.936662001591846;13593.64;66.8
"6812";4701;7601;0.0339703170025021;1.158101858125;0.832405939446815;-0.726149247901945;0.836720481180332;8132.48;66.8
"6813";4801;7601;0.0388669596671255;1.04966374415923;0.812226273321586;-0.892320615405534;0.897022808082025;9030.38;63.44
"6814";4901;7601;0.0928489039568716;0.209776832724989;0.713310358680276;-1.46306418187141;0.89686436666211;43481.25;217.56
"6815";5001;7601;0.0769024746224914;0.168334736410937;0.728630463132233;-1.51968485337497;0.889949975256847;53325.49;245.88
"6816";5101;7601;0.0381669778853615;0.454985186597747;0.730157537684663;-1.11561112409019;0.934079899879837;18804.11;245.88
"6817";5201;7601;0.050745788339101;0.885853027604906;0.787597451449896;-0.85183059091863;0.900776355914031;10018.33;61.4
"6818";5301;7601;0.0407046917897863;0.722015622347004;0.781375398547308;-0.903243729805366;0.879947692779997;12504.32;105.96
"6819";5401;7601;0.0368948468756682;0.716873933332433;0.79563076818499;-0.817044022566453;0.931685068863729;13654.22;125.95
"6820";5501;7601;0.0635535115610575;0.440009047598046;0.801058094880688;-0.909374150236841;0.957499523095752;20492.97;131.92
"6821";5601;7601;0.0532512611226429;0.308986374067944;0.84254969987078;-0.981580324890913;0.940333299435689;31420.98;131.92
"6822";5701;7601;0.045556406605042;0.215494661064859;0.880122636103096;-0.880601929070999;0.929739024337017;41406.14;91.64
"6823";5801;7601;0.0361698913274394;0.227985415720821;0.875168664305343;-0.845511474886561;0.929363938225521;40671.53;101.52
"6824";5901;7601;0.0835652168651869;0.129104247082563;0.812577716788768;-1.21304410279106;0.933507858411429;69110.5;229.04
"6825";6001;7601;0.0763229080080201;0.104860824883016;0.790595871990999;-1.39082353323898;0.88322030171592;87488.27;229.04
"6826";6101;7601;0.158271524667756;0.02470733055889;0.782957720763576;-1.8813925266622;0.80221733350857;359267.5;909.64
"6827";6201;7601;0.157957381591682;0.024566325575628;0.791796077050582;-1.89555952108441;0.812810146228811;371530.61;909.64
"6828";6301;7601;0.0548728736771181;0.157086397421026;0.773705043018787;-1.34122750274277;0.918998793668209;58961.27;317.08
"6829";6401;7601;0.0487591892798172;0.445864341040594;0.771882656001572;-1.02430337759505;0.972745381950622;21139.63;194
"6830";6501;7601;0.0549942318261607;0.720511225264164;0.743703632409468;-1.00399111732035;0.938074868391256;13712.91;194
"6831";6601;7601;0.0392743177115075;2.37223287176257;0.836182895051273;-0.490470407758096;0.761325842980264;3779.94;62.08
"6832";6701;7601;0.0690590357078582;7.14787928388162;0.812008645365506;-0.110166278678919;0.857681084411348;1237.07;1.52
"6833";6801;7601;0.0440391836090407;2.18546329861879;0.66936451975576;-0.873484465402357;0.857524138714008;4688.81;99.48
"6834";6901;7601;0.0392343839985906;1.46604788855845;0.705768737129756;-0.928774022588643;0.86856567567209;6389.93;99.48
"6835";7001;7601;0.0301517805295787;1.99943061976245;0.788574995669726;-0.564008992490121;0.836031484275013;4446.49;78.32
"6836";7101;7601;0.0509873487412446;1.44747450931097;0.745892354233723;-0.63945123274952;0.841604514336812;6345.95;78.32
"6837";7201;7601;0.0486904766711064;2.03192504593886;0.708929603284618;-0.672344469289971;0.851087655827533;5280.56;78.32
"6838";7301;7601;0.0397268986334595;4.20183134065602;0.809629008753;-0.367167253407704;0.907882114727365;2413.61;39
"6839";7401;7601;0.041727479080357;1.51079845997475;0.756783097619186;-0.640918662900785;0.834340323789426;6211.44;68.88
"6840";7501;7601;0.0501455255708626;0.538365480903752;0.772455512551108;-0.896067401181308;0.861336375834746;17370.13;72.52
"6841";7601;7601;0.08314054728128;0.208296980320358;0.763724041544747;-1.15370625033426;0.879571739223689;40603.55;146.4
"6842";7701;7601;0.0898146746106368;0.238799375173939;0.749062748453449;-1.18742194140951;0.886549163648774;35481.27;146.4
"6843";7801;7601;0.0369520016952926;0.714515977885595;0.773964561720471;-1.04780182268494;0.860660301428229;12895.21;75.2
"6844";7901;7601;0.0370836473316249;1.08077514629238;0.726889247600174;-1.13228613242403;0.838395480852579;8430.33;78.68
"6845";8001;7601;0.0715878850413588;0.325365843478929;0.74949626699795;-1.28090568784915;0.89370083568182;29973.39;136.28
"6846";8101;7601;0.0544191538937311;0.250001623945074;0.768046565222226;-1.27271760949606;0.912637505209174;37471.3;202.6
"6847";8201;7601;0.0385869430693169;0.5657710799711;0.70891685951019;-1.20507900386331;0.950806595507165;16953.69;202.6
"6848";8301;7601;0.0657397390464285;0.184281978227313;0.721676271450693;-1.4081982930984;0.892714989800571;56492.23;256.68
"6849";8401;7601;0.141692369131591;0.0361520180924167;0.819373711323264;-1.620595704721;0.700676459223233;248752.78;430.04
"6850";8501;7601;NA;NA;NA;NA;NA;NA;NA
"6851";8601;7601;NA;NA;NA;NA;NA;NA;NA
"6852";8701;7601;NA;NA;NA;NA;NA;NA;NA
"6853";8801;7601;NA;NA;NA;NA;NA;NA;NA
"6854";1;7701;0.0380236226947745;0.120049849098326;0.88890016184961;-1.17855455376913;0.859099844787354;76908.65;243.89
"6855";101;7701;0.06695054531095;0.0862850832514764;0.895232995077383;-1.31645259710983;0.797022171993632;109223.39;243.89
"6856";201;7701;0.0896946978602857;0.0985137578381126;0.889215735286164;-1.2552974672875;0.795852898874938;92422.57;66.2
"6857";301;7701;0.0601484695856341;0.277071623260027;0.890392740734387;-0.995557345672518;0.886483779406108;34740.37;57.72
"6858";401;7701;0.0358342563377242;0.44196518543958;0.887541712539512;-0.883197906946174;0.897221010377561;21256.81;40.04
"6859";501;7701;0.0548568346599568;0.278152052327402;0.850295370426209;-1.06632223487187;0.877775408257567;32239.87;43.84
"6860";601;7701;0.0668130090386311;0.302384509025963;0.833382674738066;-1.10178300028108;0.852900702532488;29407.58;43.84
"6861";701;7701;0.0469292263137414;0.627759484094416;0.810450584321229;-1.00368733727934;0.833545916360699;15078.96;37
"6862";801;7701;0.0500633001292351;0.53040773053307;0.827892399004981;-0.965865372270673;0.832309869677977;16766.31;37
"6863";901;7701;0.0477095329607099;0.408233843151175;0.861061660242602;-0.944062933660023;0.830185524329521;21932.09;33.4
"6864";1001;7701;0.0471268252759347;0.558994245501317;0.828386221409883;-1.01049270246751;0.83778670295081;17031.64;45.52
"6865";1101;7701;0.03773609063911;0.612133157814988;0.796673943981904;-1.15485901409982;0.795143474435562;14391.8;45.52
"6866";1201;7701;0.0583273250376375;0.454389157447768;0.809304691852305;-1.19373612318455;0.852792626727878;22117.27;68.68
"6867";1301;7701;0.0583420706934937;0.456587986328814;0.812017059229393;-1.04415095697238;0.858212798070452;20083.1;68.68
"6868";1401;7701;0.0382615373352101;0.947306429157661;0.841263540294321;-0.936818861185067;0.885682532255077;9987.24;58.2
"6869";1501;7701;0.0334137656248523;1.95345882734092;0.893562185807028;-0.975905466519057;0.818547666718381;4546.83;28.8
"6870";1601;7701;0.0391226958743932;1.54847309189737;0.775609704019291;-1.1535993576076;0.901218618718935;6620.46;83.16
"6871";1701;7701;0.112641644750568;0.251750860826611;0.72632009166753;-1.45636585562645;0.821868948490745;32249.74;104.16
"6872";1801;7701;0.113063106711187;0.295825196110939;0.729446506504649;-1.50136839854732;0.82669728839303;32573.56;104.16
"6873";1901;7701;0.037829192265364;1.18378436592566;0.788062016074606;-1.21044316391862;0.855403996885804;7615.63;62.92
"6874";2001;7701;0.0476203708646266;0.785921175663747;0.721860536392541;-1.35014698251139;0.900272413856168;10718.94;134.72
"6875";2101;7701;0.0539982788160275;0.520703873281477;0.701315740208024;-1.36182729229968;0.8699438467677;18744.35;148.12
"6876";2201;7701;0.059369335791718;0.693718385091069;0.718469754221824;-1.26807133588176;0.880313714870162;13876.38;148.12
"6877";2301;7701;0.0331736979189258;1.58973756146645;0.843879664320533;-1.16517074008452;0.913607880203862;6037.96;61.72
"6878";2401;7701;0.0283870336617514;1.64771343986755;0.842394502129737;-1.20338397714318;0.911140308254599;5453.28;61.72
"6879";2501;7701;0.0303182779518792;2.23879455843675;0.818158312772759;-1.15066711234147;0.903061784665259;4074.01;44.64
"6880";2601;7701;0.0462642411667608;1.41035595209459;0.75147942409244;-1.24150239511632;0.853008676639903;6479.89;53.12
"6881";2701;7701;0.0410638104000229;1.1313318221202;0.783157441283983;-1.26450787402685;0.816321643793914;7960.09;71.04
"6882";2801;7701;0.0280662462621074;1.80138041063829;0.879774096177361;-1.13959006008414;0.869807395153336;5033.27;71.04
"6883";2901;7701;0.0287062221431814;1.61271595871412;0.913707931819664;-0.86211905338311;0.816728170169347;5750.18;31.48
"6884";3001;7701;0.0248875137617456;1.28744608072704;0.904252820896165;-0.824494113693389;0.747827961818169;7149.27;31.48
"6885";3101;7701;0.025287081420468;1.35966405381301;0.898726391105085;-0.811019203127259;0.742119420694996;6983.78;21.64
"6886";3201;7701;0.0366265961600607;1.01073282714158;0.844919282184084;-1.08130812848374;0.835537612126884;9115.76;60.96
"6887";3301;7701;0.041620391069018;1.32745543560324;0.831355998949272;-1.15351351584353;0.852040376576337;7382.73;60.96
"6888";3401;7701;0.0300966841358894;2.02678079997207;0.910467421175531;-0.883616805692039;0.834483969629061;4538.98;38.48
"6889";3501;7701;0.0290189955492886;1.12644469639801;0.856082968948529;-1.10371753996123;0.883976533296218;8129.57;82.72
"6890";3601;7701;0.0640541973019548;0.395085617391898;0.762663818282936;-1.32581890208682;0.923819001731039;20487.21;162.48
"6891";3701;7701;0.0701824090269227;0.493792788312924;0.751647812716079;-1.31027021086481;0.941428964868682;18433.26;162.48
"6892";3801;7701;0.0264797825161888;0.939933181283775;0.872941206070657;-0.903789328563221;0.94957619676709;9706.75;49.56
"6893";3901;7701;0.0258757371380651;0.590008672179621;0.843583544475409;-1.00441327668954;0.944253042056509;16209.44;96
"6894";4001;7701;0.0421203326088654;0.523644858167445;0.761463587732994;-1.24707589493631;0.912198409584894;18662.32;96
"6895";4101;7701;0.0460125437779068;0.703611969632394;0.7500036831611;-1.19070453716429;0.91049112513558;14393.27;96
"6896";4201;7701;0.0393645225270638;0.676692397465125;0.845955395670853;-0.836726357629202;0.917698325252151;14081.43;88.68
"6897";4301;7701;0.0484248267499033;0.491797771665843;0.830305690372687;-0.823161156120496;0.902272886668002;18705.05;88.68
"6898";4401;7701;0.103952163528453;0.277666285102054;0.760010587622793;-1.17654293322311;0.918314459684973;38350.49;146.36
"6899";4501;7701;0.107072949467564;0.275286080939451;0.748925384839504;-1.26048768656623;0.930892521688684;34780.12;146.36
"6900";4601;7701;0.0330662849776933;0.809888710812451;0.82010254835589;-0.917661384394951;0.926820681626786;11436.45;66.8
"6901";4701;7701;0.0344128749750502;0.750986483909585;0.764054063076404;-1.13206276404804;0.906904134626046;13115.98;89.96
"6902";4801;7701;0.0389765808266505;0.48348582119831;0.760553407702916;-1.24996361602074;0.903673388780649;18929.87;155.04
"6903";4901;7701;0.0850240457896875;0.185752579355678;0.717565882116176;-1.54854662441635;0.890943663105496;46625.96;217.56
"6904";5001;7701;0.0796084162061631;0.189835404783925;0.704157725306612;-1.62173362653132;0.851534231792114;47652.7;245.88
"6905";5101;7701;0.0499851809467665;0.347306327053886;0.698944728814488;-1.4153782638623;0.928983031208998;27881.15;245.88
"6906";5201;7701;0.0622082418286824;0.425049641744809;0.720064005532789;-1.26216824256308;0.935490494069035;25767.52;229.72
"6907";5301;7701;0.0407177750101479;0.591098389525081;0.786424763176683;-0.974557152302865;0.917019141452266;16667.81;93.64
"6908";5401;7701;0.0333789093704788;0.460095470807083;0.809633759441558;-0.896974417481675;0.957030094741088;19615.65;125.95
"6909";5501;7701;0.0519985038300948;0.32590986616601;0.809895913223769;-0.932195925441423;0.951945020297494;27080.43;131.92
"6910";5601;7701;0.0555160656444541;0.300933871861928;0.798121123209951;-0.972815301693822;0.920587964216065;33998.41;131.92
"6911";5701;7701;0.0561456328685866;0.249550740106477;0.826222709467415;-0.915867087725025;0.943020087906319;38563.29;234.08
"6912";5801;7701;0.0377612453147991;0.315348394466492;0.853075886494487;-0.803274321116288;0.955562905924107;29914.31;234.08
"6913";5901;7701;0.0458063393330111;0.450072487755798;0.793416987678799;-0.910948817605318;0.950236472505994;19426.97;137.19
"6914";6001;7701;0.0804000622595864;0.150383788256577;0.759573754069764;-1.4920048388097;0.831421954750041;69771.91;183.8
"6915";6101;7701;0.148665857197221;0.0215036829519229;0.810242654236667;-1.83818124454738;0.796341933321798;408250.33;909.64
"6916";6201;7701;0.15468208645279;0.0228592915571356;0.803665432264584;-1.85802135900503;0.817879589437855;394021.81;909.64
"6917";6301;7701;0.0594673997738603;0.178240503832228;0.761114782152325;-1.34422879774491;0.92411861594317;54565.13;317.08
"6918";6401;7701;0.0514559771639686;0.469461121208091;0.766884232711011;-0.917197237856696;0.970644942505874;17893.74;194
"6919";6501;7701;0.0559252819892144;0.647339454693731;0.750031823924327;-0.852083449371461;0.933228698778284;12970.25;194
"6920";6601;7701;0.0345693843129635;2.58204190448762;0.827179003588146;-0.471204482765731;0.761741695479423;3728.19;62.08
"6921";6701;7701;0.0222414774156104;5.91326188985158;0.759340365893252;-0.357498541260919;0.644794143148499;1603.19;46.24
"6922";6801;7701;0.0427405212300798;1.57189303337684;0.709820120703845;-0.752842151550584;0.877250205953417;5796.2;99.48
"6923";6901;7701;0.0389348132856817;1.27892246198402;0.741917859101353;-0.755373990512617;0.872858521545306;6930.35;99.48
"6924";7001;7701;0.0308317218477224;1.94228678532261;0.856744234644058;-0.454935352952044;0.847370032650532;5093.56;78.32
"6925";7101;7701;0.0453049479219087;0.9250761871198;0.835557848045149;-0.569132635750641;0.852573276639615;9031.89;78.32
"6926";7201;7701;0.0533650917165197;0.643769913800028;0.752467925343676;-0.798371422439346;0.817124674530678;14346.76;84.48
"6927";7301;7701;0.0546476400672176;0.760196704512732;0.713171495742699;-0.888158491425518;0.859452846806261;13139.95;89.84
"6928";7401;7701;0.0388367981802595;0.758573155315517;0.732521500352306;-0.863869438735826;0.881995274904015;12947.9;101.36
"6929";7501;7701;0.0443914893610584;0.386823772897837;0.770835483195785;-0.932266274376929;0.836864934867461;24121.86;101.36
"6930";7601;7701;0.0835015089826521;0.234273213681625;0.758314279342127;-1.14871420119317;0.84514511433266;40821.39;146.4
"6931";7701;7701;0.0964413450977754;0.320116565128933;0.729817017881784;-1.24606772753811;0.872922050052966;31570.12;146.4
"6932";7801;7701;0.0413283233787203;0.93423710430666;0.766866913196131;-0.978802951306881;0.843118183004698;9721.8;45.04
"6933";7901;7701;0.032471112022408;1.12910450356856;0.741003171293415;-0.9465956013988;0.884548701063421;8362.28;98.08
"6934";8001;7701;0.0755040923257061;0.41526712001378;0.756910345128134;-1.22394413994821;0.847636508587989;21880.25;98.08
"6935";8101;7701;0.0656809989049438;0.326034543131615;0.771398207411917;-1.24913573202057;0.840267245134338;26311.9;114.4
"6936";8201;7701;0.0329878633748256;0.602527311143278;0.755578464968768;-1.08435405927008;0.942006594716153;15992.16;180
"6937";8301;7701;0.0750627490596493;0.160966176373528;0.718560110217718;-1.58965424970703;0.83782725027711;64351.13;256.68
"6938";8401;7701;0.134952888079917;0.0234463868811292;0.842601472033377;-1.45838982516562;0.588934457781685;359450.61;430.04
"6939";8501;7701;NA;NA;NA;NA;NA;NA;NA
"6940";8601;7701;NA;NA;NA;NA;NA;NA;NA
"6941";8701;7701;NA;NA;NA;NA;NA;NA;NA
"6942";8801;7701;NA;NA;NA;NA;NA;NA;NA
"6943";1;7801;0.201429442197389;0.0415319934172982;0.872696297856679;-1.60125866494212;0.825959340967905;239982.69;243.89
"6944";101;7801;0.178055488327855;0.0272585551294046;0.889862211804197;-1.60605471731737;0.727039757624875;327321.44;243.89
"6945";201;7801;0.130359432247695;0.0603821311478059;0.8597696828266;-1.46815858622247;0.806931195467345;160301.22;190.4
"6946";301;7801;0.0517889605865209;0.249082056482718;0.878552602126163;-1.06639769515354;0.87234417951585;38617.78;54
"6947";401;7801;0.0326183834885466;0.357112586095507;0.875517923815066;-0.973550610549818;0.869735752740812;25350.39;40.04
"6948";501;7801;0.0391176430742972;0.398080964626668;0.846720554300057;-1.03987897973206;0.879899063774012;23146.59;43.84
"6949";601;7801;0.0437846267163807;0.615195897770607;0.830374089979657;-0.963977762731226;0.897922081977585;15532.96;43.84
"6950";701;7801;0.042144299827758;0.851325882140735;0.850134506009652;-0.78814076223212;0.872545376335081;11193.74;37
"6951";801;7801;0.0437764270198856;0.635709434749204;0.8711143610573;-0.803307032527793;0.880227849241132;15143.83;37
"6952";901;7801;0.0443236114074552;0.545785144922324;0.884200267015001;-0.824927557267289;0.865130236356867;17054.41;25.52
"6953";1001;7801;0.0417035702686474;0.629268115737808;0.833464131986388;-0.990388965749611;0.878000341223597;15282.71;45.52
"6954";1101;7801;0.0386049797603819;0.441170395883578;0.804779215431453;-1.1832810312339;0.806184096172202;19792.13;47.72
"6955";1201;7801;0.0437036260442749;0.308672749952928;0.812514316710939;-1.18260870763169;0.858319210323864;30461.46;75.72
"6956";1301;7801;0.0428589142718665;0.304260892061429;0.805117028339519;-1.10649943980508;0.880454533578293;28987.89;134.89
"6957";1401;7801;0.0445920477276279;0.477864364992401;0.785672146926238;-1.16368729029088;0.902242185204753;19235.41;134.89
"6958";1501;7801;0.0556100701500261;0.895348965733376;0.76538190850185;-1.379040041702;0.891753357663629;10919.62;97.24
"6959";1601;7801;0.0535350256390799;1.06801155135131;0.795109606466432;-1.08037846866082;0.848213108685432;8764.08;64.12
"6960";1701;7801;0.0518282541545206;0.925757758636912;0.812885810159034;-0.982769449869149;0.87098620337342;9403.48;64.12
"6961";1801;7801;0.0257753622747481;1.34630190921399;0.851891831916555;-0.968257730524225;0.920130605705541;6864.84;62.92
"6962";1901;7801;0.0243777722641296;1.31939611048135;0.832275830858883;-1.07366402679701;0.874609208299682;7278.82;62.92
"6963";2001;7801;0.046099621163868;0.732722503992267;0.748664632447432;-1.35646855546105;0.907328121729985;12316.28;134.72
"6964";2101;7801;0.0511836865847536;0.444724268199416;0.721238748557931;-1.34602122266656;0.884123899519639;20647.94;148.12
"6965";2201;7801;0.0515899320478268;0.473596536899238;0.73899723923492;-1.25154993489445;0.907079797703842;17481.32;148.12
"6966";2301;7801;0.0342909522995755;0.888651850821873;0.791332897268798;-1.07979444576727;0.889963973651915;9845.22;80.2
"6967";2401;7801;0.0401402383489024;1.2879128807122;0.804755692655307;-0.949090669103211;0.879421576126325;6853.26;76.48
"6968";2501;7801;0.0311885681380055;1.58778913030586;0.845137897193473;-0.841896237397748;0.889716662134222;5817.4;45.68
"6969";2601;7801;0.0635605876837852;0.497550790159774;0.753748709819137;-1.1405489220225;0.905249985689404;16591.8;91.2
"6970";2701;7801;0.0659566700100591;0.560573460132186;0.760159487070328;-1.2389739970835;0.909277332057051;16545.35;91.2
"6971";2801;7801;0.0252312620964644;1.41135788396337;0.884112827217723;-1.08371123207837;0.887920513774997;6395.48;71.04
"6972";2901;7801;0.0304248988302926;1.44566794218559;0.874183106544123;-1.00265327542973;0.91360484544128;6565.85;47.96
"6973";3001;7801;0.0394672664652577;1.19349679745136;0.8426591349386;-1.09080623840907;0.8955058054743;8050.37;47.96
"6974";3101;7801;0.0408452784606661;1.22898173806555;0.856258894218592;-1.03166975374385;0.911964284980068;7294.49;40.72
"6975";3201;7801;0.0323597502102284;1.3983212665257;0.888279904287825;-0.95687770193972;0.900378014480642;6570.47;29.44
"6976";3301;7801;0.0383312660243386;1.65516164295512;0.895926441016109;-0.993221290072309;0.88790510536287;5748.83;29.44
"6977";3401;7801;0.0276608147557662;1.84258310166048;0.91883264285223;-0.845665130923953;0.896657786878527;5056.68;38.48
"6978";3501;7801;0.0331023674470689;1.14661186660892;0.864705935441462;-1.01886319088026;0.854715281189785;7640.75;38.48
"6979";3601;7801;0.028937965952505;0.942453451574614;0.83274548099448;-1.09556800815956;0.903174282868868;10268.06;99.84
"6980";3701;7801;0.0267225467255463;0.926494610116136;0.84532601031094;-0.993036658961458;0.935058758617451;10488.6;99.84
"6981";3801;7801;0.0362350827500463;0.658588636762073;0.883981041267683;-0.784474068279034;0.96479253358355;13805.89;50.52
"6982";3901;7801;0.0428240171140286;0.360449493699452;0.844149694417716;-0.968177554001377;0.950416819094946;24964.35;101.24
"6983";4001;7801;0.0514533752115871;0.4406462284655;0.799338623805055;-1.10175558293516;0.92039935950095;21469.66;101.24
"6984";4101;7801;0.0359381526513099;0.696337510341385;0.812182123830808;-0.965695643721487;0.922486985700636;13525.96;83.36
"6985";4201;7801;0.036311009394378;0.484524341700139;0.814398358665246;-0.971743545236565;0.924388770397078;18213.33;88.68
"6986";4301;7801;0.0510479717129567;0.551389180842155;0.788557029494494;-0.942695449798542;0.904644494415368;16693.15;88.68
"6987";4401;7801;0.0642656013097813;0.5334845388634;0.743219864980298;-1.18227981305598;0.911469615125582;18385.61;105.08
"6988";4501;7801;0.0693838465643038;0.671604928391506;0.741942379740656;-1.3202690244976;0.91055670611242;16227.79;105.08
"6989";4601;7801;0.0339579263473919;1.10966079450532;0.793148818051059;-1.10681114904162;0.873507547035638;8161.17;58.96
"6990";4701;7801;0.0288527936069592;0.69363188011872;0.744693697883938;-1.21023697611903;0.923918013389455;13814.96;155.04
"6991";4801;7801;0.0478460213714423;0.298626383379313;0.727720563948562;-1.3675136437975;0.910215746695255;27144.13;171.04
"6992";4901;7801;0.0579532450969942;0.489082071778481;0.696765029898355;-1.36969419987604;0.920537601965926;19860.32;171.04
"6993";5001;7801;0.0311326686936358;0.832245043869698;0.74883416657597;-1.20062870053447;0.877624194944278;11625.53;112.84
"6994";5101;7801;0.0516060161998749;0.282632757271787;0.758128174519358;-1.18619280973927;0.959564168282995;29613.74;229.72
"6995";5201;7801;0.0536361872563552;0.306606769709744;0.777293204665343;-0.982113278952798;0.942538316242508;30563.65;229.72
"6996";5301;7801;0.0521981857808176;0.373200291286005;0.789802776698626;-0.862653569939897;0.907953348638696;26069.02;214.24
"6997";5401;7801;0.0590736827347438;0.263633758135073;0.795042108618968;-0.921611120895699;0.926942633213247;34365.51;214.24
"6998";5501;7801;0.098228823065582;0.164457244889859;0.804675642086013;-1.13152110670285;0.913976749337335;58535.53;154.96
"6999";5601;7801;0.0850106991922563;0.106683361005326;0.80154097832001;-1.31226845121635;0.903640803332283;79693.3;234.08
"7000";5701;7801;0.122623820327322;0.0586840252055388;0.801383150429409;-1.44503670015262;0.90189716415954;136443.5;409.32
"7001";5801;7801;0.143595654000102;0.088903655249353;0.778833145516952;-1.38524556138624;0.910633111764871;109158.28;409.32
"7002";5901;7801;0.0484820866209484;0.382534341864143;0.770875413237066;-1.07355956884605;0.955200314091509;25377.22;142
"7003";6001;7801;0.0670736985526187;0.148129692867189;0.778384103104528;-1.37947804513189;0.880599030156997;62231.57;217.16
"7004";6101;7801;0.0715228566346489;0.110779321822405;0.777214353348218;-1.4728252768346;0.871907340628667;80514.18;217.16
"7005";6201;7801;0.0608867705564215;0.246565224119352;0.720989878876036;-1.44231854136553;0.906950824961022;42065.93;195.68
"7006";6301;7801;0.0365343917349226;0.856510953923889;0.702512947531446;-1.16864462880508;0.939286833138288;11915.33;138.36
"7007";6401;7801;0.0484153587892976;2.60422112737214;0.801233735496667;-0.540727572583226;0.970490462399953;3889.78;49.66
"7008";6501;7801;0.039715562317144;2.27021420309757;0.82130716633341;-0.508209514929218;0.955182254898924;4129.75;63
"7009";6601;7801;0.0311548960642843;2.32876040395425;0.834187484374548;-0.407637338266721;0.866720748453674;3960.18;63
"7010";6701;7801;0.0296178430258423;2.58894083505638;0.786598489214729;-0.446261784412927;0.798147741468496;3659.11;79.96
"7011";6801;7801;0.0890493881174826;0.375652054029528;0.66869856664059;-1.11303873761528;0.876064288328261;28061.67;208.6
"7012";6901;7801;0.0863702520191875;0.31262518676018;0.711124373645812;-0.950872617725841;0.874554458621111;31609.72;208.6
"7013";7001;7801;0.0400142204614126;1.2457325351804;0.840606683862106;-0.514902196606277;0.904737776673297;7314.16;87.12
"7014";7101;7801;0.0658940546579039;1.88453892249386;0.896894523817551;-0.340147239230115;0.900091408718448;4834.76;39.08
"7015";7201;7801;0.0592569039930706;0.794216382608788;0.736788271230851;-0.75429645866008;0.799318348498926;10897.07;84.48
"7016";7301;7801;0.0520889324220114;0.467233151503031;0.723614200592745;-1.03652831677902;0.871863784764852;18619.23;89.84
"7017";7401;7801;0.0441180303883751;0.442045474046367;0.741106612835126;-0.96414728459461;0.87970804471427;17967.53;101.36
"7018";7501;7801;0.0426679321384852;0.675566364189131;0.751852171217912;-0.813142754627291;0.826792515954801;14087.08;101.36
"7019";7601;7801;0.0475163938574342;0.850120944979084;0.792588777059755;-0.761502442021187;0.797107267308836;11032.93;77.56
"7020";7701;7801;0.0295281105285813;1.18672622046025;0.842228018606232;-0.705576775607329;0.845483775094441;7862.51;71.64
"7021";7801;7801;0.0306012855859512;1.5700643740095;0.810894720958962;-0.776007452919819;0.845903344257145;6189.96;45.04
"7022";7901;7801;0.0294467489599444;0.978570825669785;0.755742654349991;-0.955452247184195;0.893919795497924;9503.48;98.08
"7023";8001;7801;0.0295847929861513;0.669518504148891;0.756939223794371;-0.920658193450106;0.85936230220726;14089.92;98.08
"7024";8101;7801;0.0591983770000651;0.269326426368787;0.755620316844181;-1.24028815043706;0.878398630307664;32136.92;126.44
"7025";8201;7801;0.0550284230406521;0.232841440442722;0.778325295120775;-1.25954974934382;0.897523131570151;38227.45;180
"7026";8301;7801;0.0588625779872763;0.155596861083882;0.764806605305783;-1.38209203692448;0.888646302426301;57803.29;256.68
"7027";8401;7801;0.119314890726882;0.0387094180527822;0.820290185790872;-1.67041023712257;0.759925281908296;227691.81;430.04
"7028";8501;7801;NA;NA;NA;NA;NA;NA;NA
"7029";8601;7801;NA;NA;NA;NA;NA;NA;NA
"7030";8701;7801;NA;NA;NA;NA;NA;NA;NA
"7031";8801;7801;NA;NA;NA;NA;NA;NA;NA
"7032";1;7901;0.186362024465827;0.0246008765306968;0.901845363544803;-1.63010244007553;0.725692022608232;378957.27;190.4
"7033";101;7901;0.140323404478694;0.0174776556527374;0.919224338468801;-1.39273696058063;0.616132267014202;477196.79;190.4
"7034";201;7901;0.129837419045557;0.0465719103490031;0.876382952496784;-1.44532574533733;0.766788501811952;204511.1;190.4
"7035";301;7901;0.0504714693703387;0.200310743078266;0.864728331526552;-1.14278988581919;0.832281155172867;45673.66;54
"7036";401;7901;0.0389828818221634;0.467072939846794;0.849762550961408;-1.01336015667458;0.84566150844122;19839.3;41.36
"7037";501;7901;0.0355285835489493;0.772631090260012;0.839374356241538;-0.944097498629506;0.799536237268737;12445.93;30.3
"7038";601;7901;0.0299119431035521;0.797960212064364;0.858426879184588;-0.842171816574056;0.84661639919022;11949.78;29.64
"7039";701;7901;0.0608451842582093;0.515031583471639;0.878743860359158;-0.823549018608999;0.890216362899683;18624.74;31.08
"7040";801;7901;0.0665165141470263;0.457967589409006;0.88816190177867;-0.803979281445312;0.901308901585293;19744.92;31.08
"7041";901;7901;0.0336631037133675;0.692612890766015;0.883076321179481;-0.752473152401325;0.895956615437561;13803.48;34.92
"7042";1001;7901;0.0374515248200338;0.663158417296664;0.824482436494981;-0.995795796642968;0.863621071364848;14667.45;45.52
"7043";1101;7901;0.0657614175653193;0.281945196363635;0.796535699682539;-1.28563825484068;0.841503107181534;33313.67;75.16
"7044";1201;7901;0.0530889712144319;0.193893919308177;0.81859424465031;-1.23214395483219;0.855132206931305;51369.09;87.58
